MARCA,SUB-CATEGORIA,CANAL ,SKU,CÓDIGO DE BARRAS,PRODUCTO,Ciudades,Unidades distribuidas , Tamaño ,2021 ENERO,2021 FEBRERO,2021 MARZO,2021 ABRIL,2021 MAYO,2021 JUNIO,2022 ENERO,2022 FEBRERO,2022 MARZO,2022 ABRIL,2022 MAYO,2022 JUNIO, Total 2021 , Total 2022 , Total general 
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Ciudad de Mexico,"16,688",0,0,0,5,0,0,0,2,36,0,34,0,12,5,84,89
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Ciudad de Mexico,"16,689",0,0,0,11,1,0,0,10,0,0,0,10,3,12,23,35
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Monterrey,"16,690",0,0,0,5,2,10,10,10,10,10,10,10,11,28,62,90
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Monterrey,"16,691",0,17,14,0,17,13,8,7,5,39,4,8,16,68,78,146
INFANTI,MAMILAS,Autoservicios,2422,7.50103E+12,MAMILA ANAT FM 4PK,Monterrey,"16,692",0,107,73,125,79,160,125,108,67,131,102,228,32,668,668,"1,337"
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Guadalajara,"16,693",0,113,72,175,29,65,72,31,19,38,31,122,22,526,264,790
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Ciudad de Mexico,"16,694",0,22,24,24,12,22,46,29,19,29,34,84,26,149,221,370
INFANTI,MAMILAS,Autoservicios,2111,7.50103E+12,MAMILA BOLD FM 2 PK,Ciudad de Mexico,"16,695",0,53,38,38,19,43,53,50,29,67,31,77,29,245,283,528
INFANTI,MAMILAS,Autoservicios,2112,7.50103E+12,MAMILA BOLD FR 2 PK,Monterrey,"16,696",0,120,77,96,84,158,178,91,53,130,62,271,24,713,631,"1,344"
INFANTI,MAMILAS,Autoservicios,2113,7.50103E+12,MAMILA LIGHT FL 2PK,Guadalajara,"16,697",0,0,0,10,0,0,0,0,7,10,22,83,22,10,143,152
INFANTI,MAMILAS,Autoservicios,2114,7.50103E+12,MAMILA LIGHT FM 2PK,Guadalajara,"16,698",0,178,132,312,146,394,286,247,175,271,209,598,65,"1,447","1,565","3,012"
INFANTI,MAMILAS,Autoservicios,2115,7.50103E+12,MAMILA LIGHT FR 2PK,Monterrey,"16,699",0,34,26,36,24,26,74,26,29,65,58,122,22,221,322,542
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Ciudad de Mexico,"16,700",0,24,10,19,10,19,53,26,5,2,12,17,0,134,62,197
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Ciudad de Mexico,"16,701",0,0,0,2,0,0,0,0,5,4,3,31,8,2,51,53
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Ciudad de Mexico,"16,702",0,46,36,24,19,70,84,60,29,62,91,137,46,278,425,703
INFANTI,MAMILAS,Autoservicios,2429,7.50103E+12,MAMILA ANAT FR 4PK,Monterrey,"16,703",0,29,17,29,17,24,70,12,24,41,17,65,17,185,175,360
INFANTI,MAMILAS,Autoservicios,2111,7.50103E+12,MAMILA BOLD FM 2 PK,Monterrey,"16,704",0,2,16,4,4,7,5,9,1,0,3,10,1,38,24,62
INFANTI,MAMILAS,Autoservicios,2112,7.50103E+12,MAMILA BOLD FR 2 PK,Monterrey,"16,705",0,13,4,4,8,14,10,9,7,16,7,23,5,53,67,120
INFANTI,MAMILAS,Autoservicios,2113,7.50103E+12,MAMILA LIGHT FL 2PK,Guadalajara,"16,706",0,13,7,12,9,17,19,13,10,22,10,39,5,77,99,176
INFANTI,MAMILAS,Autoservicios,2114,7.50103E+12,MAMILA LIGHT FM 2PK,Ciudad de Mexico,"16,707",0,8,8,2,9,6,7,8,6,10,5,18,5,40,53,93
INFANTI,MAMILAS,Autoservicios,2115,7.50103E+12,MAMILA LIGHT FR 2PK,Ciudad de Mexico,"16,708",0,6,7,8,4,6,7,7,7,12,2,19,4,38,52,90
INFANTI,MAMILAS,Autoservicios,2429,7.50103E+12,MAMILA ANAT FR 4PK,Monterrey,"16,709",0,0,0,0,185,692,0,0,0,0,0,350,0,877,350,"1,228"
INFANTI,MAMILAS,Autoservicios,2111,7.50103E+12,MAMILA BOLD FM 2 PK,Guadalajara,"16,710",0,0,0,0,"2,510",454,437,382,118,362,962,74,170,"3,401","2,069","5,470"
INFANTI,MAMILAS,Autoservicios,2112,7.50103E+12,MAMILA BOLD FR 2 PK,Guadalajara,"16,711",0,0,0,0,12,72,0,0,0,0,0,48,0,84,48,132
INFANTI,MAMILAS,Autoservicios,2113,7.50103E+12,MAMILA LIGHT FL 2PK,Monterrey,"16,712",0,0,0,0,29,206,0,0,0,0,0,77,0,235,77,312
INFANTI,MAMILAS,Autoservicios,2114,7.50103E+12,MAMILA LIGHT FM 2PK,Ciudad de Mexico,"16,713",0,0,0,0,149,809,0,0,0,0,0,338,0,958,338,"1,296"
INFANTI,MAMILAS,Autoservicios,2115,7.50103E+12,MAMILA LIGHT FR 2PK,Ciudad de Mexico,"16,714",0,0,0,3,0,0,0,0,0,1,10,105,20,3,136,139
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Ciudad de Mexico,"16,715",0,192,408,324,624,252,"1,476",0,204,936,192,468,660,"3,276","2,460","5,736"
INFANTI,MAMILAS,Autoservicios,2422,7.50103E+12,MAMILA ANAT FM 4PK,Monterrey,"16,716",0,0,0,19,38,19,0,10,29,48,10,19,29,77,144,221
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Monterrey,"16,717",0,0,10,38,38,29,38,0,38,38,10,38,38,154,163,317
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Monterrey,"16,718",0,0,12,60,60,48,48,12,24,60,12,48,48,228,204,432
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Guadalajara,"16,719",0,0,0,0,13,80,36,0,59,94,46,115,78,130,391,521
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Ciudad de Mexico,"16,720",0,0,390,0,0,0,0,0,101,209,77,263,180,390,829,"1,219"
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Ciudad de Mexico,"16,721",0,0,0,0,0,0,0,0,0,0,0,0,816, -   ,816,816
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Monterrey,"16,722",0,156,180,156,384,72,588,96,72,264,84,204,192,"1,536",912,"2,448"
INFANTI,MAMILAS,Autoservicios,2422,7.50103E+12,MAMILA ANAT FM 4PK,Guadalajara,"16,723",0,29,10,19,29,29,10,19,10,29,10,19,19,125,106,230
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Guadalajara,"16,724",0,38,19,19,19,29,19,19,10,48,19,19,19,144,134,278
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Monterrey,"16,725",0,0,0,0,10,31,0,0,0,0,0,26,0,41,26,67
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Ciudad de Mexico,"16,726",0,0,0,0,5,36,0,0,0,0,0,24,0,41,24,65
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Ciudad de Mexico,"16,727",0,0,0,0,41,94,0,0,0,0,0,38,0,134,38,173
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Ciudad de Mexico,"16,728",0,0,0,0,0,0,0,0,0,0,2,39,12, -   ,53,53
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Monterrey,"16,729",0,0,0,0,72,307,0,0,0,0,0,127,0,379,127,506
INFANTI,MAMILAS,Autoservicios,2422,7.50103E+12,MAMILA ANAT FM 4PK,Monterrey,"16,730",0,0,0,0,5,38,0,5,7,0,2,24,10,43,48,91
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Monterrey,"16,731",0,0,0,0,0,0,0,0,2,2,1,11,2, -   ,17,17
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Guadalajara,"16,732",0,0,0,0,12,65,0,0,0,0,0,31,0,77,31,108
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Ciudad de Mexico,"16,733",0,0,0,5,0,0,0,2,36,0,34,0,12,5,84,89
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Ciudad de Mexico,"16,734",0,0,0,11,1,0,0,10,0,0,0,10,3,12,23,35
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Monterrey,"16,735",0,0,0,5,2,10,10,10,10,10,10,10,11,28,62,90
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Guadalajara,"16,736",0,17,14,0,17,13,8,7,5,39,4,8,16,68,78,146
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Guadalajara,"16,737",0,107,73,125,79,160,125,108,67,131,102,228,32,668,668,"1,337"
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Monterrey,"16,738",0,113,72,175,29,65,72,31,19,38,31,122,22,526,264,790
INFANTI,MAMILAS,Autoservicios,2422,7.50103E+12,MAMILA ANAT FM 4PK,Ciudad de Mexico,"16,739",0,22,24,24,12,22,46,29,19,29,34,84,26,149,221,370
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Ciudad de Mexico,"16,740",0,53,38,38,19,43,53,50,29,67,31,77,29,245,283,528
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Ciudad de Mexico,"16,741",0,120,77,96,84,158,178,91,53,130,62,271,24,713,631,"1,344"
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Monterrey,"16,742",0,0,0,10,0,0,0,0,7,10,22,83,22,10,143,152
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Monterrey,"16,743",0,178,132,312,146,394,286,247,175,271,209,598,65,"1,447","1,565","3,012"
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Monterrey,"16,744",0,34,26,36,24,26,74,26,29,65,58,122,22,221,322,542
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Guadalajara,"16,745",0,24,10,19,10,19,53,26,5,2,12,17,0,134,62,197
INFANTI,MAMILAS,Autoservicios,2422,7.50103E+12,MAMILA ANAT FM 4PK,Ciudad de Mexico,"16,746",0,0,0,2,0,0,0,0,5,4,3,31,8,2,51,53
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Ciudad de Mexico,"16,747",0,46,36,24,19,70,84,60,29,62,91,137,46,278,425,703
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Monterrey,"16,748",0,29,17,29,17,24,70,12,24,41,17,65,17,185,175,360
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Guadalajara,"16,749",0,2,16,4,4,7,5,9,1,0,3,10,1,38,24,62
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Guadalajara,"16,750",0,13,4,4,8,14,10,9,7,16,7,23,5,53,67,120
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Monterrey,"16,751",0,13,7,12,9,17,19,13,10,22,10,39,5,77,99,176
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Ciudad de Mexico,"16,752",0,8,8,2,9,6,7,8,6,10,5,18,5,40,53,93
INFANTI,MAMILAS,Autoservicios,2422,7.50103E+12,MAMILA ANAT FM 4PK,Ciudad de Mexico,"16,753",0,6,7,8,4,6,7,7,7,12,2,19,4,38,52,90
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Ciudad de Mexico,"16,754",0,0,0,0,185,692,0,0,0,0,0,350,0,877,350,"1,228"
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Monterrey,"16,755",0,0,0,0,"2,510",454,437,382,118,362,962,74,170,"3,401","2,069","5,470"
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Monterrey,"16,756",0,0,0,0,12,72,0,0,0,0,0,48,0,84,48,132
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Monterrey,"16,757",0,0,0,0,29,206,0,0,0,0,0,77,0,235,77,312
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Guadalajara,"16,758",0,0,0,0,149,809,0,0,0,0,0,338,0,958,338,"1,296"
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Ciudad de Mexico,"16,759",0,0,0,3,0,0,0,0,0,1,10,105,20,3,136,139
INFANTI,MAMILAS,Autoservicios,2422,7.50103E+12,MAMILA ANAT FM 4PK,Ciudad de Mexico,"16,760",0,0,10,0,0,0,0,10,0,0,10,0,0,10,19,29
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Monterrey,"16,761",0,0,24,0,0,0,0,12,0,0,0,0,0,24,12,36
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Guadalajara,"16,762",0,0,0,0,0,0,0,0,0,0,20,0,0, -   ,20,20
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Guadalajara,"16,763",0,11,0,0,0,0,0,11,0,0,30,0,0,11,41,52
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Monterrey,"16,764",0,0,0,0,0,0,0,0,0,0,0,0,372, -   ,372,372
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Ciudad de Mexico,"16,765",0,516,612,720,876,636,"1,164","1,056",300,"1,032",156,648,816,"4,524","4,008","8,532"
INFANTI,MAMILAS,Autoservicios,2422,7.50103E+12,MAMILA ANAT FM 4PK,Ciudad de Mexico,"16,766",0,38,29,19,29,38,19,29,19,38,10,29,29,173,154,326
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Ciudad de Mexico,"16,767",0,38,38,38,58,77,10,29,29,58,19,58,77,259,269,528
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Monterrey,"16,768",0,24,48,60,36,108,24,48,12,48,0,48,60,300,216,516
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Monterrey,"16,769",0,0,0,0,4,586,0,139,200,299,78,286,288,589,"1,290","1,879"
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Monterrey,"16,770",0,16,865,169,94,716,162,206,233,392,78,470,312,"2,022","1,692","3,714"
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Guadalajara,"16,771",0,0,0,0,0,0,0,0,0,0,0,0,"1,068", -   ,"1,068","1,068"
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Ciudad de Mexico,"16,772",0,0,0,0,204,0,0,0,0,48,204,324,0,204,576,780
INFANTI,MAMILAS,Autoservicios,2422,7.50103E+12,MAMILA ANAT FM 4PK,Ciudad de Mexico,"16,773",0,0,0,0,0,0,0,0,0,10,10,0,0, -   ,19,19
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Monterrey,"16,774",0,0,0,0,10,0,0,0,0,0,29,0,0,10,29,38
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Guadalajara,"16,775",0,0,0,0,12,0,0,0,0,0,24,0,0,12,24,36
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Guadalajara,"16,776",0,0,0,0,86,0,0,0,0,25,101,91,0,86,217,304
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Monterrey,"16,777",0,0,0,0,130,0,0,0,0,78,156,204,0,130,438,568
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Ciudad de Mexico,"16,778",0,0,0,0,0,0,0,0,0,0,0,0,528, -   ,528,528
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Ciudad de Mexico,"16,779",0,0,0,0,0,0,0,0,0,0,0,0,132, -   ,132,132
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Ciudad de Mexico,"16,780",0,0,0,0,0,0,0,0,0,0,0,0,48, -   ,48,48
INFANTI,MAMILAS,Autoservicios,2115,7.50103E+12,MAMILA LIGHT FR 2PK,Monterrey,"16,781",0,0,0,0,0,0,0,0,0,0,0,0,19, -   ,19,19
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Monterrey,"16,782",0,0,0,0,0,0,0,0,0,0,0,0,36, -   ,36,36
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Monterrey,"16,783",0,0,0,0,0,0,0,0,0,0,0,0,38, -   ,38,38
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Guadalajara,"16,784",0,0,0,0,0,0,0,0,0,0,0,0,444, -   ,444,444
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Ciudad de Mexico,"16,785",0,0,0,0,0,0,0,0,0,0,0,0,372, -   ,372,372
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Ciudad de Mexico,"16,786",0,516,612,720,876,636,"1,164","1,056",300,"1,032",156,648,816,"4,524","4,008","8,532"
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Monterrey,"16,787",0,38,29,19,29,38,19,29,19,38,10,29,29,173,154,326
INFANTI,MAMILAS,Autoservicios,2111,7.50103E+12,MAMILA BOLD FM 2 PK,Guadalajara,"16,788",0,38,38,38,58,77,10,29,29,58,19,58,77,259,269,528
INFANTI,MAMILAS,Autoservicios,2113,7.50103E+12,MAMILA LIGHT FL 2PK,Guadalajara,"16,789",0,24,48,60,36,108,24,48,12,48,0,48,60,300,216,516
INFANTI,MAMILAS,Autoservicios,2114,7.50103E+12,MAMILA LIGHT FM 2PK,Monterrey,"16,790",0,0,0,0,4,586,0,139,200,299,78,286,288,589,"1,290","1,879"
INFANTI,MAMILAS,Autoservicios,2115,7.50103E+12,MAMILA LIGHT FR 2PK,Ciudad de Mexico,"16,791",0,16,865,169,94,716,162,206,233,392,78,470,312,"2,022","1,692","3,714"
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Ciudad de Mexico,"16,792",0,0,0,0,0,0,0,0,0,0,0,0,"1,068", -   ,"1,068","1,068"
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Ciudad de Mexico,"16,793",0,0,0,0,204,0,0,0,0,48,204,324,0,204,576,780
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Monterrey,"16,794",0,0,0,0,0,0,0,0,0,10,10,0,0, -   ,19,19
INFANTI,MAMILAS,Autoservicios,2422,7.50103E+12,MAMILA ANAT FM 4PK,Monterrey,"16,795",0,0,0,0,10,0,0,0,0,0,29,0,0,10,29,38
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Monterrey,"16,796",0,0,0,0,12,0,0,0,0,0,24,0,0,12,24,36
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Guadalajara,"16,797",0,0,0,0,86,0,0,0,0,25,101,91,0,86,217,304
INFANTI,MAMILAS,Autoservicios,2429,7.50103E+12,MAMILA ANAT FR 4PK,Ciudad de Mexico,"16,798",0,58,38,106,77,134,86,38,77,67,38,77,48,499,346,845
INFANTI,MAMILAS,Autoservicios,2111,7.50103E+12,MAMILA BOLD FM 2 PK,Ciudad de Mexico,"16,799",0,11,4,8,10,11,19,19,53,37,14,16,12,62,151,214
INFANTI,MAMILAS,Autoservicios,2112,7.50103E+12,MAMILA BOLD FR 2 PK,Monterrey,"16,800",0,22,10,18,12,47,23,42,19,49,18,18,16,131,162,293
INFANTI,MAMILAS,Autoservicios,2113,7.50103E+12,MAMILA LIGHT FL 2PK,Guadalajara,"16,801",0,20,7,16,20,26,20,32,18,41,19,18,12,110,140,251
INFANTI,MAMILAS,Autoservicios,2114,7.50103E+12,MAMILA LIGHT FM 2PK,Guadalajara,"16,802",0,52,18,31,26,50,43,43,26,68,34,49,26,221,247,468
INFANTI,MAMILAS,Autoservicios,2115,7.50103E+12,MAMILA LIGHT FR 2PK,Monterrey,"16,803",0,43,20,44,32,50,53,62,37,96,73,59,52,244,379,623
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Ciudad de Mexico,"16,804",0,240,72,174,202,409,427,121,190,458,312,317,294,"1,524","1,692","3,216"
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Ciudad de Mexico,"16,805",0,749,126,187,367,395,924,416,367,624,390,480,390,"2,748","2,668","5,416"
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Ciudad de Mexico,"16,806",0,36,156,108,384,0,144,0,60,0,0,168,168,828,396,"1,224"
INFANTI,MAMILAS,Autoservicios,2422,7.50103E+12,MAMILA ANAT FM 4PK,Monterrey,"16,807",0,0,29,10,29,0,10,0,10,0,0,0,29,77,38,115
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Monterrey,"16,808",0,0,19,10,38,0,106,0,19,0,10,38,48,173,115,288
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Monterrey,"16,809",0,0,24,24,60,0,36,0,12,0,12,12,60,144,96,240
INFANTI,MAMILAS,Autoservicios,2429,7.50103E+12,MAMILA ANAT FR 4PK,Guadalajara,"16,810",0,10,86,0,58,0,29,0,0,0,19,10,38,182,67,250
INFANTI,MAMILAS,Autoservicios,2111,7.50103E+12,MAMILA BOLD FM 2 PK,Ciudad de Mexico,"16,811",0,1,5,2,13,0,1,0,5,0,1,2,24,23,32,55
INFANTI,MAMILAS,Autoservicios,2112,7.50103E+12,MAMILA BOLD FR 2 PK,Ciudad de Mexico,"16,812",0,5,4,1,13,0,6,0,6,0,1,5,22,29,34,62
INFANTI,MAMILAS,Autoservicios,2113,7.50103E+12,MAMILA LIGHT FL 2PK,Monterrey,"16,813",0,1,10,1,14,0,4,0,2,0,4,6,18,30,30,60
INFANTI,MAMILAS,Autoservicios,2114,7.50103E+12,MAMILA LIGHT FM 2PK,Guadalajara,"16,814",0,4,7,4,26,0,16,0,5,0,1,12,40,56,58,114
INFANTI,MAMILAS,Autoservicios,2115,7.50103E+12,MAMILA LIGHT FR 2PK,Guadalajara,"16,815",0,5,10,11,37,0,16,7,13,0,4,22,60,78,106,184
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Monterrey,"16,816",0,7,36,25,205,0,29,0,25,0,0,50,48,302,124,426
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Ciudad de Mexico,"16,817",0,7,67,36,313,0,70,0,14,0,0,78,0,493,92,586
INFANTI,MAMILAS,Autoservicios,6570,7.50103E+12,MAMILA 4PK STD ESC,Ciudad de Mexico,"16,818",0,0,0,0,0,0,0,0,0,0,0,0,984, -   ,984,984
INFANTI,MAMILAS,Autoservicios,2432,7.50103E+12,MAMILA STD FM-ESCO,Ciudad de Mexico,"16,819",0,264,120,168,168,288,108,348,252,204,264,312,168,"1,116","1,548","2,664"
INFANTI,MAMILAS,Autoservicios,2426,7.50103E+12,MAMILA ANAT FL 4PK,Monterrey,"16,820",0,48,38,38,38,96,29,86,67,38,48,38,19,288,298,586
INFANTI,MAMILAS,Autoservicios,2431,7.50103E+12,MAMILA ANT FM-ESCO,Monterrey,"16,821",0,168,96,108,96,216,48,216,132,72,84,120,60,732,684,"1,416"
INFANTI,MAMILAS,Autoservicios,2429,7.50103E+12,MAMILA ANAT FR 4PK,Monterrey,"16,822",0,106,77,58,77,173,48,163,106,67,96,134,58,538,624,"1,162"
INFANTI,MAMILAS,Autoservicios,2110,7.50103E+12,MAMILA BOLD FL 2 PK,Guadalajara,"16,823",0,13,5,7,7,20,10,36,30,8,12,25,12,62,124,186
INFANTI,MAMILAS,Autoservicios,2111,7.50103E+12,MAMILA BOLD FM 2 PK,Ciudad de Mexico,"16,824",0,7,10,8,8,30,8,35,28,10,17,18,5,72,112,184
INFANTI,MAMILAS,Autoservicios,2112,7.50103E+12,MAMILA BOLD FR 2 PK,Ciudad de Mexico,"16,825",0,23,14,13,19,54,12,50,47,18,26,31,17,136,190,325
INFANTI,MAMILAS,Autoservicios,2113,7.50103E+12,MAMILA LIGHT FL 2PK,Monterrey,"16,826",0,23,8,11,10,54,8,54,35,8,22,48,14,114,181,295
INFANTI,MAMILAS,Autoservicios,2114,7.50103E+12,MAMILA LIGHT FM 2PK,Guadalajara,"16,827",0,18,6,7,6,44,2,42,26,6,11,29,6,84,120,204
INFANTI,MAMILAS,Autoservicios,2115,7.50103E+12,MAMILA LIGHT FR 2PK,Guadalajara,"16,828",0,34,12,14,12,67,5,62,29,11,28,58,19,144,206,350
INFANTI,MAMILAS,Autoservicios,2116,7.50103E+12,MAMILA CA FM 2 PACK,Monterrey,"16,829",0,73,52,46,58,114,50,109,55,59,71,89,31,392,414,806
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Ciudad de Mexico,"16,830",0,0,0,0,0,0,0,0,0,0,0,0,372, -   ,372,372
INFANTI,MAMILAS,Autoservicios,2427,7.50103E+12,MAMILA STD FM 4PK,Ciudad de Mexico,"16,831",0,516,612,720,876,636,"1,164","1,056",300,"1,032",156,648,816,"4,524","4,008","8,532"
INFANTI,MAMILAS,Autoservicios,2115,7.50103E+12,MAMILA LIGHT FR 2PK,Ciudad de Mexico,"16,832",0,38,29,19,29,38,19,29,19,38,10,29,29,173,154,326
INFANTI,MAMILAS,Autoservicios,2117,7.50103E+12,MAMILA CA FR 2PK,Monterrey,"16,833",0,38,38,38,58,77,10,29,29,58,19,58,77,259,269,528
INFANTI,MAMILAS,Autoservicios,2418,7.50103E+12,VITROLERO ANAT FL,Monterrey,"16,834",0,24,48,60,36,108,24,48,12,48,0,48,60,300,216,516
